tri_facility_id,facility_name,city_name,state_abbr,region_code,public_email
37331MNVLLHWY41,JOHNS MANVILLE,ETOWAH,TN,4,DAVID.KISSELL@JM.COM
7754WRVNFD55PRT,RIVIANA FOODS INC.,FREEPORT,TX,6,MHENDRICKS@RIVIANA.COM
52761THHNC301OA,HON CO - OAK STEEL PLANT,MUSCATINE,IA,7,LESNET@HNICORP.COM
7006WDNKPR56HIG,DENKA PERFORMANCE ELASTOMER LLC,LA PLACE,LA,6,CHRISTOPHER-MEYERS@DENKA-PE.COM
07840TDMDL36NEW,MODULAR POWER SYSTEMS DIV OF TDI,HACKETTSTOWN,NJ,2,KEITH.JACKSON@ASTRODYNETDI.COM
22645FSHRD8365V,FISHER DIAGNOSTICS A DIV OF FISHER SCIENTIFIC CO,MIDDLETOWN,VA,3,JAMES.EVENSON@THERMOFISHER.COM
53048QDGRP952BA,QUAD/GRAPHICS INC.,LOMIRA,WI,5,NJHAHLEN@QUAD.COM
9513WQNTMC171RI,QUANTUMCLEAN,SAN JOSE,CA,9,ALICIA.MADRID@UCT.COM
95206VLMTN431SP,VALIMET INC,STOCKTON,CA,9,KVONG@VALIMET.COM
47446LHGHP121NO,HEIDELBERG MATERIALS US CEMENT LLC,MITCHELL,IN,5,SAMANTHA.REIN@HEIDELBERGMATERIALS.COM
9822WTKNRG3886H,ITEK ENERGY,BELLINGHAM,WA,10,DMCATEE@ITEKENERGY.COM
06512CRRNT30TYL,CURRENT INC,EAST HAVEN,CT,1,BYADAV@CURRENT1.COM
49203LMPLT1319S,ELM PLATING CO.,JACKSON,MI,5,JESSY.CONARD@ELMPLATING.COM
61244JHNDR11001,JOHN DEERE HARVESTER WORKS EAST MOLINE,EAST MOLINE,IL,5,HARTMANNJENNIFERA@JOHNDEERE.COM
55425CYPRS2401E,SKYWATER TECHNOLOGY FOUNDRY INC,BLOOMINGTON,MN,5,CHRISTOPHER.WELDON@SKYWATERTECHNOLOGY.COM
35570HMLTNHWY78,HAMILTON BATHWARE,HAMILTON,AL,4,TSTAR@AMERICANBATHGROUP.COM
7220WTHSTP681AL,65TH ST PLANT,LITTLE ROCK,AR,6,JWARNER@ARGOS-US.COM
55403WNNRN124CH,WANNER ENGINEERING INC,MINNEAPOLIS,MN,5,RINGLE@WANNERENG.COM
33917HPBCN7941M,NT MANUFACTURING LLC DBA NOR TECH HIGH PERFORMANCE BOATS,FORT MYERS,FL,4,ELYSE@NOR-TECBOATS.COM
97333RGNRB1985S,OREGON RUBBER MILLS CO,CORVALLIS,OR,10,JJONES@OREGONRUBBERMILLS.COM
64055THMSJ13000,UNILEVER MANUFACTURING (US) INC.,INDEPENDENCE,MO,7,SCOTT.MCMAHAN@UNILEVER.COM
27302GCXXX6801I,INDUSTRIAL CONNECTIONS & SOLUTIONS LLC,MEBANE,NC,4,CHRIS.DICKERSON@US.ABB.COM
90250FLNSL12333,INTERPLASTIC CORP,HAWTHORNE,CA,9,JKEMPER@IP-CORPORATION.COM
7613WSTHSD61LDH,SOUTHSIDE PLANT,FORT WORTH,TX,6,DPUDVAH@SMYRNAREADYMIX.COM
48184NSTRT35660,UNISTRUT INTERNATIONAL CORP,WAYNE,MI,5,TBURNS@ATKORE.COM
0305WVRTRN12EXE,INTERVALA LLC,HUDSON,NH,1,JON.SAUNDERS@INTERVALA.COM
39601GMCPCINDUS,APTIV SERVICES US LLC,BROOKHAVEN,MS,4,ERROL.WINT@APTIV.COM
1460WNTNWD1444E,NATIONWIDE CIRCUITS INC,ROCHESTER,NY,2,BRETT_A@NCIPROTO.COM
60638THCPH5851W,HALLSTAR CO ESTER SOLUTIONS FACILITY,BEDFORD PARK,IL,5,ACESARETTI@HALLSTAR.COM
14048DNKRK1ICEC,WELLS ENTERPRISES INC,DUNKIRK,NY,2,AL@NEU-VELLE.COM
18042PLYTK55HIL,POLYTEK DEVELOPMENT CORP,EASTON,PA,3,JMCILHANEY@POLYTEK.COM
75110LCTYR909S1,OIL CITY IRON WORKS INC,CORSICANA,TX,6,LGORDEN@OCIW.COM
37127GNRLM2695S,GENERAL MILLS OPERATIONS INC YOPLAIT DIV,MURFREESBORO,TN,4,DAVID.TINCHER@GENMILLS.COM
48371MSPND45WAK,MSP INDUSTRIES,OXFORD,MI,5,BRETT.BRYAN@AAM.COM
33458MPCCN1440W,POWER SYSTEMS MFG LLC,JUPITER,FL,4,GORDON.BROWN@US.PSM.COM
42303LMRSM4301U,OWENSBORO MUNICIPAL UTILITIES ELMER SMITH STATION,OWENSBORO,KY,4,EVANSRS@OMU.ORG
15071CRCBL1001R,ATI SPECIALTY MATERIALS LLC - OAKDALE,OAKDALE,PA,3,NATALIE.GILLESPIE@ATIMATERIALS.COM
74107HYDRT4912S,HYDROTEX-TULSA MANUFACTURING,TULSA,OK,6,JCUMMINS@HYDROTEXLUBE.COM
36201FMCCR2101W,BAE SYSTEMS PLATFORMS & SERVICES LP,ANNISTON,AL,4,THOMAS.E.MCDONALD@BAESYSTEMS.COM
64093GTSNR617NO,ENERSYS ENERGY PRODUCTS INC ( FORMERLY HAWKER ENERGY),WARRENSBURG,MO,7,GABE.BLEW@ENERSYS.COM
37660HLSTNWESTS,US ARMY HOLSTON ARMY AMMUNITION PLANT,KINGSPORT,TN,4,MORGAN.L.ARD.CIV@ARMY.MIL
0421WTMBRN2879H,TAMBRANDS INC,AUBURN,ME,1,DANIELS.LA.1@PG.COM
4866WSTYRN164BU,TRINSEO LLC-MI OPERATIONS,MIDLAND,MI,5,GTFOX@TRINSEO.COM
3741WPLSTC3241H,PLASTIC OMNIUM AUTO EXTERIORS LLC,CHATTANOOGA,TN,4,DAN.SCHERLE@PLASTICOMNIUM.COM
28092GSCRT3211P,UTC FIRE & SECURITY AMERICAS CORP INC,LINCOLNTON,NC,4,JIM.EDWARDS@FS.UTC.COM
8982WNWMNT91DUN,NEVADA GOLD ENERGY LLC,BEOWAWE,NV,9,KSESSIONS@NEVADAGOLDMINES.COM
95401HWLTT1412F,KEYSIGHT TECHNOLOGIES INC,SANTA ROSA,CA,9,ANDREA.MUELLER@KEYSIGHT.COM
9901WPRKRH2218N,PARKER HANNIFIN LIBERTY LAKE,LIBERTY LAKE,WA,10,LOUISE.WATSON@PARKER.COM
54729CRYRS234CA,TTM TECHNOLOGIES N.A. LLC,CHIPPEWA FALLS,WI,5,JOHN.KRENNER@TTMTECH.COM
95014KSRCMNAXXX,LEHIGH SOUTHWEST CEMENT CO,CUPERTINO,CA,9,SANJEET.SEN@HEIDELBERGMATERIALS.COM
39701KMNRDNASHV,NOURYON PULP & PERFORMANCE CHEMICALS LLC,COLUMBUS,MS,4,MARCO.SALENDA@NOURYON.COM
66720THRMD201NA,HBD/THERMOID INC,CHANUTE,KS,7,BBECKER@THERMOID.COM
70805LBMRLGULFS,ALBEMARLE CORP,BATON ROUGE,LA,6,BOYD.OURSO@ALBEMARLE.COM
27320BHMFLROUTE,DYSTAR LP,REIDSVILLE,NC,4,DULL.KEVIN@DYSTAR.COM
57226TCHNCRR2BO,TECH ORD,CLEAR LAKE,SD,8,CHRIS.BULIAN@TECHORD.NET
15853XTCMTBOOTJ,METALDYNE SINTERED COMPONENTS RIDGWAY,RIDGWAY,PA,3,HANK.CAPPIELLO@AAM.COM
17566STNRN1070R,STONER INC,QUARRYVILLE,PA,3,HZECHMAN@STONERSOLUTIONS.COM
21005BRDNPSTEAP,U.S. ARMY ABERDEEN PROVING GROUND,ABERDEEN PROVING GROUND,MD,3,KELLY.C.LUSTER.CIV@ARMY.MIL
53002MYSTL6199C,MAYSTEEL LLC,ALLENTON,WI,5,TMYERS@MAYSTEEL.COM
53821MCMPNHWY35,3M CO-PRAIRIE DU CHIEN BLDG 50,PRAIRIE DU CHIEN,WI,5,MDUPEY@MMM.COM
58102PHNXN14414,JOHN DEERE ISG FARGO,FARGO,ND,8,BIEWERKRISTIA@JOHNDEERE.COM
49930GRTLKHANCO,WARM RAIN CORP,CALUMET,MI,5,STAFF@WARMRAIN.COM
21237BLTMR7110Q,GALVCO MARYLAND LLC,BALTIMORE,MD,3,DAVEK@BALTIMOREGALV.COM
67337FNKMNHWY16,JOHN DEERE COFFEYVILLE WORKS A DIV OF DEERE & COMPAN,COFFEYVILLE,KS,7,HARTMANNJENNIFERA@JOHNDEERE.COM
53004CDRVL3115J,CEDAR VALLEY CHEESE,BELGIUM,WI,5,SCOTT@CEDARVALLEYCHEESE.COM
75098SNDNN601SS,SANDEN INTERNATIONAL USA WYLIE,WYLIE,TX,6,STEVE@MOUNCE.BIZ
99019HNTWD238AP,HUNTWOOD INDUSTRIES,LIBERTY LAKE,WA,10,KDOUGLAS@HUNTWOOD.COM
28734CHCGR324IN,TEKTONE,FRANKLIN,NC,4,BSMITH@TEKTONE.NET
7801WCMPST258RA,CAMP STANLEY,BOERNE,TX,6,THOMAS.G.MOORE.CIV@ARMY.MIL
97402FRRST1011M,FORREST PAINT CO DBA FORREST TECHNICAL COATINGS,EUGENE,OR,10,MFORREST@FORRESTPAINT.COM
46036LSCRP1240S,ELSA LLC,ELWOOD,IN,5,DSEBANC@ELSALLC.COM
72150RBRTSHWY16,CENTRIA SHERIDAN,SHERIDAN,AR,6,JIMMY.SHIELDS@NUCOR.COM
7545WMLSSP828NH,MELISSA PLANT,MELISSA,TX,6,DPUDVAH@SMYRNAREADYMIX.COM
77009STHWS1312H,SOUTHWESTERN PLATING CO. INC.,HOUSTON,TX,6,LEONARD@SWPLATING.COM
93012MDCLM1150C,PERFORMANCE MATERIALS CORP DBA TORAY PERFORMANCE COMPOSITE,CAMARILLO,CA,9,A.SHARMA@TORAYPMC.COM
4907WFMCMP555WA,FEMA COMPONENT MANUFACTURING,OTSEGO,MI,5,CGRUIZINGA@FEMA-CORP.COM
78226LCKHD661DU,STANDARDAERO (SAN ANTONIO) INC,SAN ANTONIO,TX,6,MSTOKES@STANDARDAERO.COM
95678NCLCT7501F,"TSI SEMICONDUCTORS AMERICA, LLC",ROSEVILLE,CA,9,AARON.HIROTA@BOSCH-SEMICONDUCTORS.COM
8504WSPCLP1545E,LIGHTING RESOURCES LLC,PHOENIX,AZ,9,JACK.OCAMPO@LIGHTINGRESOURCESINC.COM
50441MPRLN1280I,OMNIUM,HAMPTON,IA,7,RSOUTHERLAND@LANDOLAKES.COM
44305NRTNC2664G,SAINT-GOBAIN PERFORMANCE PLASTICS,AKRON,OH,5,ROY.SALAZAR@SAINT-GOBAIN.COM
99352LLDTC2025B,PERMA-FIX NORTHWEST RICHLAND INC,RICHLAND,WA,10,DARREL.SUNDAY@PERMA-FIX.COM
43420CHMTR721GR,QUALITY STEEL CORP OF MS,FREMONT,OH,5,DGRAHAM@PROPANETANK.COM
49504MRCNS901BR,AMERICAN SEATING CO,GRAND RAPIDS,MI,5,VALERIES@MY-LEI.COM
16901GTPRD1JACK,LEDVANCE LLC,WELLSBORO,PA,3,MATTHEW.GONTARZ@LEDVANCE.COM
40211BFGDR4100B,LUBRIZOL ADVANCED MATERIALS INC,LOUISVILLE,KY,4,SUSAN.CLARK@LUBRIZOL.COM
84302MRTNT9160A,AUTOLIV ASP INC PROMONTORY,CORINNE,UT,8,BRANDON.JACKSON@AUTOLIV.COM
4340WBTCCR4VANC,BETCO CORP - BG,BOWLING GREEN,OH,5,GLEWANDOWSKI@BETCO.COM
47933WLMRT81CRD,WAL-MART OPTICAL LAB 9065,CRAWFORDSVILLE,IN,5,TRACI.KNOWLING@WALMART.COM
6753WDNNSP36NEH,DOONAN SPECIALIZED TRAILER LLC,GREAT BEND,KS,7,MHENSIEK@DOONAN.COM
02841SNVYN1SIMO,US NAVY NAVAL STATION NEWPORT,NEWPORT,RI,1,BRUCE.KATZ@NAVY.MIL
7406WWTHRF25EAS,WEATHERFORD ARTIFICIAL LIFT SYSTEMS LLC,SAPULPA,OK,6,JOE.DANDY@WEATHERFORD.COM
3130WDNLDF11WAR,DANIEL DEFENSE INC,BLACK CREEK,GA,4,SPOLWORT@DANIELDEFENSE.COM
54703MDWSTRR2XX,MIDWEST MANUFACTURING TREATING PLANT,EAU CLAIRE,WI,5,REBBEN@MENARD-INC.COM
17406NWSTNRD24X,NEW STANDARD CORP,YORK,PA,3,ROCOSTILL@NEWSTANDARD.COM
56001WNLND1950E,NORTECH SYSTEMS-MANKATO,MANKATO,MN,5,JMEYERS@NORTECHSYS.COM
47108HLSLNSTATE,NETSHAPE TECHNOLOGIES - CAMPBELLSBURG FACILITY,CAMPBELLSBURG,IN,5,RPAYNE@MPPINNOVATION.COM
9212WPCRPH145SC,PACIRA PHARMACEUTICALS INC,SAN DIEGO,CA,9,NURIA.IBARRA@PACIRA.COM
5579WVRGNP6182N,VIRGINIA PUBLIC UTILITIES,VIRGINIA,MN,5,GFRENCH@VPUC.COM
28376HSFRF1ECEN,BUTTERBALL LLC,RAEFORD,NC,4,LRUFFIN@BUTTERBALL.COM
1733WFLGHT55FIS,FLIGHT SYSTEMS ELECTRONICS GROUP,LEWISBERRY,PA,3,AFOLEY@DORMANPRODUCTS.COM
97124DYNCS4750N,DYNIC USA,HILLSBORO,OR,10,DANJ@DYNIC.COM
44622DVRCHWESTF,DOVER CHEMICAL CORP,DOVER,OH,5,BSATTERFIELD@DOVERCHEM.COM
05301BSCSCBRUDI,LONG FALLS PAPERBOARD LLC,BRATTLEBORO,VT,1,GABRIELA.CONSTANTIN@LONGFALLSPAPERBOARD.COM
42241WHMNF11BIL,DANFOSS POWER SOLUTIONS (US) CO,HOPKINSVILLE,KY,4,EDAVENPORT@DANFOSS.COM
64865MLNTC105WA,MILNOT CO,SENECA,MO,7,PAUL.WAGSTAFF@EFFGRP.COM
07095RSSLL14CON,MAUSER USA LLC - WOODBRIDGE (NJ),WOODBRIDGE,NJ,2,RAFFAELE.ACANFORA@MAUSERPACKAGING.COM
14652JHNSN300WE,ORTHO-CLINICAL DIAGNOSTICS BUILDING 313,ROCHESTER,NY,2,LORI.LIVECCHI@QUIDELORTHO.COM
28269KTNGG12VAN,TRIDENT AMERICAS,CHARLOTTE,NC,4,CHRIS.RAY@SONOCO-TRIDENT.COM
38302PRTRCHWY45,STANLEY BLACK & DECKER US INC (CDIY - PORTER-CABLE DIV),JACKSON,TN,4,JEFF.MAYFIELD@SBDINC.COM
60090CSTMT420NO,ADHESIVE COATING TECHNOLOGIES INC,WHEELING,IL,5,SPOULOS@ACTTAPES.COM
22624SWRDNROUTE,"TRELLEBORG MARINE SYSTEMS USA, INC.",CLEAR BROOK,VA,3,MARK.MACDOUGALL@TRELLEBORG.COM
50401MNNST17001,MINNESOTA RUBBER & PLASTICS,MASON CITY,IA,7,JJOHNSON@MNRUBBER.COM
3560WTMTCS792ND,AUTOMATIC SCREW MACHINE PRODUCT CO,DECATUR,AL,4,JLONG@CONAEROMFG.COM
95540HMBLD572HW,CRYSTAL CREAMERY INC. DBA HUMBOLDT CREAMERY,FORTUNA,CA,9,WMENDEZ@CRYSTALCREAMERY.COM
30105SSTRY285SI,S.I. STOREY LUMBER CO INC.,ARMUCHEE,GA,4,HAL@SISTOREYLUMBER.COM
49415CMNRN14638,LINAMAR STRUCTURES (MICHIGAN),FRUITPORT,MI,5,ROBERT.ECKHEART@LINAMAR.COM
45804SPLML122SM,ISP LIMA LLC,LIMA,OH,5,CCBROWN@ASHLAND.COM
70715NNYPLLA1NO,NAN YA PLASTICS CORP AMERICA,BATCHELOR,LA,6,GNAN@NABT.NPCAM.COM
28206KRZTR3200W,KURZ TRANSFER PRODUCTS LP,CHARLOTTE,NC,4,GARY.BUTLER@KURZUSA.COM
9340WNTGRS4175S,ENTEGRIS - SAN LUIS OBISPO,SAN LUIS OBISPO,CA,9,JUSTIN.MCDONALD@ENTEGRIS.COM
68008CRGLL650IN,CARGILL CORN MILLING NORTH AMERICA,BLAIR,NE,7,MATTHEW_GUTZMANN@CARGILL.COM
78759MDYNT11705,3M CO-AUSTIN RESEARCH BOULEVARD SITE,AUSTIN,TX,6,EPCRA@MMM.COM
19132PNNFS3028W,PENN FISHING TACKLE MANUFACTURING CO,PHILADELPHIA,PA,3,DAVID.SHANKS@PUREFISHING.COM
55434NCRNP4000P,AVEDA CORP,MINNEAPOLIS,MN,5,CHSTEMAN@AVEDA.COM
75247WLMRT929DI,WAL-MART OPTICAL LAB 9271,DALLAS,TX,6,MATTHEW.POPE@WALMART.COM
30207BLBNC1735D,BIOLAB INC,CONYERS,GA,4,MSMITH1@KIKCORP.COM
46767WLKRM710GE,CREATIVE WOOD DESIGNS INC,LIGONIER,IN,5,STUMPD@PATRICKIND.COM
77049VRCQL10303,NOV QUALITY TUBING,HOUSTON,TX,6,JOHN.RODRIGUEZ@NOV.COM
7730WCNRPL17RVA,CONROE,CONROE,TX,6,ANDY.SCHIESL@GARDNERDENVER.COM
89403MDLLC80AIF,OZARK MATERIALS LLC AN INGEVITY CO,DAYTON,NV,9,JOSEPH.ROBINSON@INGEVITY.COM
53151LYLLM315S1,RW LYALL (FORMERLY MECHANICAL SPECIALTIES DIV),NEW BERLIN,WI,5,GSZAJNA@RWWLYALL.COM
44646HRWCK1675N,GSDI SPECIALTY DISPERSIONS INC.,MASSILLON,OH,5,STONY.SMITH@AVIENT.COM
8411WNRTHS111W2,NORTH SALT LAKE BATCH PLANT,SALT LAKE CITY,UT,8,BRYAN.JORGENSEN@KILGORECOMPANIES.COM
02914BBLLC800WA,W R COBB CO.,EAST PROVIDENCE,RI,1,AUDIT@WRCOBB.COM
2100WHRFRD2225P,HARFORD SYSTEMS LLC,ABERDEEN,MD,3,RAHRENS@HARFORDSYSTEMS.COM
9813WCRTNT5931E,CERTAINTEED GYPSUM SEATTLE,SEATTLE,WA,10,SANJAY.URS@SAINT-GOBAIN.COM
4070WRPSCN13W23,RAPISCAN SYSTEMS,CORBIN,KY,4,LSCAGLIONE@RAPISCAN.COM
55112WHLBR1950O,AQSEPTENCE GROUP INC,SAINT PAUL,MN,5,BRANDON.MCALLISTER@GMAIL.COM
17256GRVMNPOBOX,GROVE U.S. LLC,SHADY GROVE,PA,3,BRIAN.SMITH@MANITOWOC.COM
92123RMCNC9404C,CAES SYSTEMS LLC.,SAN DIEGO,CA,9,TODD.FISHER@CAES.COM
30125KMTTC601CA,KIMOTO TECH INC,CEDARTOWN,GA,4,BARGO@KIMOTOTECH.COM
50703GLTNN4455R,WATERLOO PROCESSING LLC,WATERLOO,IA,7,R.TRUAX@TCHIDE.COM
67277BNGML3801S,SPIRIT AEROSYSTEMS INC,WICHITA,KS,7,ALEX.L.TOBIA@SPIRITAERO.COM
6017WHTCHM4637N,HI-TECH MANUFACTURING LLC,SCHILLER PARK,IL,5,MHALFPENNY@HI-TECH-MFG.COM
44094GNRLLEUCLI,MOMENTIVE TECHNOLOGIES,WILLOUGHBY,OH,5,KELLY.LEASE@MOMENTIVETECH.COM
83201JRSMPDONSI,J R SIMPLOT CO DON SID ING,POCATELLO,ID,10,FRED.SALMON@SIMPLOT.COM
28306WSTNG2900D,EATON - FAYETTEVILLE,FAYETTEVILLE,NC,4,MARKJFAIRCLOTH@EATON.COM
7617WFRRSS137JA,435 SAGINAW,SAGINAW,TX,6,DPUDVAH@SMYRNAREADYMIX.COM
82214SRMYCFREMN,US ARMY CAMP GUERNSEY TRAINING AREAS,GUERNSEY,WY,8,ROBERT.D.MAGEE4.NFG@ARMY.MIL
46345DWYRN120HU,DWYER INSTRUMENTS INC,KINGSBURY,IN,5,BHAMM@OMEGA.COM
53209RXFRD3100W,HIGHLINE WARREN - MILWAUKEE,MILWAUKEE,WI,5,MICHELLE.TERWILLIGER@HIGHLINEWARREN.COM
2754WMTKSP81KNI,AMETEK ESP,KNIGHTDALE,NC,4,JILL.FERRELL@AMETEK.COM
56320CLDSP17434,COLDSPRING,COLD SPRING,MN,5,SCHOUANARD@COLDSPRINGUSA.COM
4831WNNVTV68115,INNOVATIVE DESIGN SOLUTIONS,STERLING HEIGHTS,MI,5,TSTICKLER@LCI1.COM
76118HMFDS6350B,TYSON PREPARED FOODS INC NRH,NORTH RICHLAND HILLS,TX,6,TERRY.PATTON@TYSON.COM
93033CTLYT1641F,CATALYTIC SOLUTIONS INC,OXNARD,CA,9,ELEE@CDTI.COM
01615NRTNC1NEWB,SAINT-GOBAIN ABRASIVES & SAINT -GOBAIN CERAMICS & PLASTICS,WORCESTER,MA,1,MELANIE.BONSU@SAINT-GOBAIN.COM
47374CHMPN232IN,CHAMPION TARGET,RICHMOND,IN,5,ROCKY.KRIVIJANSKI@VISTAOUTDOOR.COM
4036WCSTMF59CUS,CTI FOODS,OWINGSVILLE,KY,4,BOAKLEY@CTIFOODS.COM
7601WRLNGT64NEW,425 ARLINGTON,ARLINGTON,TX,6,DPUDVAH@SMYRNAREADYMIX.COM
53052LTNKMW140N,VOLLRATH CO LLC,MENOMONEE FALLS,WI,5,JGIRARD@VOLLRATHCO.COM
7821WGLBLX133RI,900 GLOBAL,SAN ANTONIO,TX,6,NICKS@900GLOBAL.COM
51566JHNSN315FE,CLARIOS LLC,RED OAK,IA,7,MARK.W.BROWN@CLARIOS.COM
75087THWHT930WH,WHITMORE MANUFACTURING CO,ROCKWALL,TX,6,MATTHEW.HATTON@WHITMORES.COM
6283WSSRTH11WWA,S&S URETHANE INC,FARINA,IL,5,ARUCKMAN@SSURETHANE.COM
29115LLDRN355MI,ALLIED AIR ENTERPRISES,ORANGEBURG,SC,4,ALLISON.FINDLEY@LENNOXINTL.COM
55746RTHNS3516E,IRATHANE SYSTEMS-MINNESOTA LLC,HIBBING,MN,5,PHILM@IRACORE.COM
63620GFCHMRUBER,SPECIALTY GRANULES LLC,ANNAPOLIS,MO,7,JAMES.CAHILL@SPECIALTYGRANULES.COM
92123KYCRM8611B,KYOCERA INTERNATIONAL INC,SAN DIEGO,CA,9,JULIA.NORRIS@KYOCERA.COM
48083DBRNN591EX,DEBRON INDUSTRIAL ELECTRONICS LLC,TROY,MI,5,DCONOVER@DEBRON-ELECTRONICS.COM
61953CBTCRROUTE,CABOT CORP FMO DIV,TUSCOLA,IL,5,DEBRA.DEMAR-LIKES@CABOTCORP.COM
28675PNRCLECLIP,AMANO PIONEER ECLIPSE CORP,SPARTA,NC,4,JMOXLEY@PIONEERECLIPSE.COM
45403FLWSR635NI,FLOWSERVE CORP DAYTON OPERATIONS,DAYTON,OH,5,SWILSON@FLOWSERVE.COM
95376WNSLL14700,OWENS-BROCKWAY GLASS CONTAINER INC PLANT #22,TRACY,CA,9,LESLIE.OROZCO@O-I.COM
45212THSHP4900B,SHEPHERD CHEMICAL CO,CINCINNATI,OH,5,RPAXTON@SHEPCHEM.COM
37854CTGRP315CA,NETSHAPE ROCKWOOD,ROCKWOOD,TN,4,AGLASS@MPPINNOVATION.COM
36518RCKLNHIGHW,RESIN SOLUTIONS LLC - CHATOM FACILITY,CHATOM,AL,4,ALLEN.CAST@RESINSOLUTIONS.COM
7735WCMBSG345FM,COOLGAS INC DBA A-GAS,SPRING,TX,6,JENNIFER.FONSECA@AGAS.COM
2221WSRMYJ24LEE,US ARMY JOINT BASE MYER-HENDERSON HALL (JBM-HH),FORT MYER,VA,3,LEAH.RUBALCABA.CIV@ARMY.MIL
53027BRNMF926WS,BROAN-NUTONE LLC,HARTFORD,WI,5,CHRIS.MARTIN@BROAN.COM
10009CNSLD801E1,CONSOLIDATED EDISON CO OF NEW YORK - EAST RIVER FACILITY,MANHATTAN,NY,2,MCSHANEJ@CONED.COM
3732WWHRLP2525B,WHIRLPOOL - CLEVELAND OPERATIONS,CLEVELAND,TN,4,JEFF_SPRAYBERRY@WHIRLPOOL.COM
2740WBXBRD8313T,BOX-BOARD PRODUCTS,GREENSBORO,NC,4,KHEDRICK@BOXBOARDPRODUCTS.COM
55379CNKLN551VA,CONKLIN CO INC,SHAKOPEE,MN,5,STEVE.HOLTZLEITER@CONKLIN.COM
01089CMWST15AGA,ESSENTIAL POWER MASSACHUSETTS LLC WEST SPRINGFIELD STATION,WEST SPRINGFIELD,MA,1,THOMASBARTLEY@COGENTRIX.COM
19468MCRCX206JO,MICRO-COAX AN AMPHENOL CO,ROYERSFORD,PA,3,CHRISTINE.MITTURA@MICRO-COAX.COM
46515LKHRT1255O,ELKHART PRODUCTS CORP,ELKHART,IN,5,JARED.SCHENKEL@ELKHARTPRODUCTS.COM
77483CNCHM13MIL,EQUISTAR CHEMICALS LP-MATAGORDA FACILITY,BAY CITY,TX,6,TEREASA.FREEMAN@LYONDELLBASELL.COM
76086CHMCL1020E,WEATHERFORD AEROSPACE LLC,WEATHERFORD,TX,6,AL.SOLIS@WEATHERFORDAEROSPACE.COM
49345GNRLF320SO,GENERAL FORMULATIONS INC,SPARTA,MI,5,RBACHHOLZKY@GENERALFORMULATIONS.COM
07105PLYMR297FE,SPARTECH  LLC,NEWARK,NJ,2,JOHN.ALFANO@SPARTECH.COM
49423BHNLM365W2,BENTELER AUTOMOTIVE HOLLAND INC.,HOLLAND,MI,5,FERNANDO.ESTEVES@BENTELER.COM
49512BRSCH4511E,AMPHENOL BORISCH TECHNOLOGIES,GRAND RAPIDS,MI,5,JSEUFERT@BORISCH.COM
3774WLSGNC37EAS,LISEGA INC,KODAK,TN,4,JOHNNY.BIBLE@US.LISEGA.COM
7749WDYNDR234CL,DYNA DRILL TECHNOLOGIES LLC,KATY,TX,6,NRHODEN@SLB.COM
84404CRRWR1160W,CERRO WIRE LLC,OGDEN,UT,8,CSCOTT@CERROWIRE.COM
4811WFRTCH76KEN,FORTECH PRODUCTS,BRIGHTON,MI,5,JTM@FORTECHPRODUCTS.COM
46231MCRNT1550R,MICRONUTRIENTS USA LLC,INDIANAPOLIS,IN,5,KEITH.HUGHES@SELKO.COM
98225THSRC730MA,BELL LUMBER & POLE CO WASHINGTON LLC,BELLINGHAM,WA,10,SEBASTIAN.DURBIN@BLPOLE.COM
98607WFRTC5509N,TSMC WASHINGTON LLC,CAMAS,WA,10,SHURST@TSMC.COM
90040DRYRS5743E,REX CREAMERY,LOS ANGELES,CA,9,BILLK@HERITAGE-DIST.COM
32724SHRWD2010N,CARDINAL HEALTH,DELAND,FL,4,JASON.SIMS01@CARDINALHEALTH.COM
85282SCHRB2122S,SCHREIBER FOODS INC,TEMPE,AZ,9,GEORGE.JEROME@SCHREIBERFOODS.COM
08805JMFNCPOBOX,CYALUME SPECIALTY PRODUCTS,BOUND BROOK,NJ,2,LOUIS.GRAHAM@GEOSC.COM
6047WNDSTR41W16,INDUSTRIAL SPECIALTY CHEMICALS INC.,SOUTH HOLLAND,IL,5,RICHARD.NAVE@ELEMENTSOLUTIONSINC.COM
79906STWRT44BUT,STEWART EFI FINISHING LLC,EL PASO,TX,6,ASANCHEZ@STEWARTEFI.COM
05764FRSTL212ID,FIRST LIGHT TECHNOLOGIES INC,POULTNEY,VT,1,AKING@FIRSTLIGHTUSA.COM
11788RRSRC225MA,CYTIVA US LLC,HAUPPAUGE,NY,2,MICHAEL.DIORIO@CYTIVA.COM
86023SNTNLALBRI,U.S. NATL PARK SERVICE - GRAND CANYON NATIONAL PARK,GRAND CANYON,AZ,9,KIM_PARK@NPS.GOV
70086CHVRNHWY18,AMERICAS STYRENICS LLC,SAINT JAMES,LA,6,KWAGNER@AMSTY.COM
84123BRDGP4282S,BRIDGEPOINT SYSTEMS,SALT LAKE CITY,UT,8,MICHAEL.ADAMS@BRIDGEWATERCORP.NET
32074HMCMF12SOU,ABB INSTALLATION PRODUCTS INC,ORMOND BEACH,FL,4,DANIEL.KING@US.ABB.COM
49014CFNDR1146N,AC FOUNDRY INC,BATTLE CREEK,MI,5,KCOOLEY@MELLING.COM
5060WZNPRC2181L,ZINPRO CORP,SHELL ROCK,IA,7,BDEAVER@ZINPRO.COM
