V_TRI_FORM_R_EZ.TRI_FACILITY_ID,V_TRI_FORM_R_EZ.FACILITY_NAME,V_TRI_FORM_R_EZ.CITY_NAME,V_TRI_FORM_R_EZ.STATE_ABBR,V_TRI_FORM_R_EZ.ZIP_CODE,V_TRI_FORM_R_EZ.REGION,V_TRI_FORM_R_EZ.ASGN_PUBLIC_CONTACT_EMAIL,V_TRI_FORM_R_EZ.DOC_CTRL_NUM,V_TRI_FORM_R_EZ.CAS_REGISTRY_NUMBER,V_TRI_FORM_R_EZ.REPORTING_YEAR,V_TRI_FORM_R_EZ.MAX_AMOUNT_OF_CHEM,Code Expansion for Maximum Amount Of Chemical,V_TRI_FORM_R_EZ.CAS_CHEM_NAME,V_TRI_FORM_R_EZ.CARC_IND,V_TRI_FORM_R_EZ.PFAS_IND,V_TRI_FORM_R_EZ.METAL_IND,V_TRI_FORM_R_EZ.PRODUCE,V_TRI_FORM_R_EZ.IMPORTED,V_TRI_FORM_R_EZ.SALE_DISTRIBUTION,V_TRI_FORM_R_EZ.BYPRODUCT,V_TRI_FORM_R_EZ.PROCESS_IMPURITY,V_TRI_FORM_R_EZ.AIR_TOTAL_RELEASE,V_TRI_FORM_R_EZ.WATER_TOTAL_RELEASE,V_TRI_FORM_R_EZ.LAND_TOTAL_RELEASE,V_TRI_FORM_R_EZ.SOURCE_REDUCTION_IND,V_TRI_FORM_R_EZ.SOURCE_REDUCTION_ACT_1,V_TRI_FORM_R_EZ.EST_ANNUAL_REDUCT_1,V_TRI_FORM_R_EZ.SOURCE_REDUCTION_ACT_2,V_TRI_FORM_R_EZ.EST_ANNUAL_REDUCT_2,V_TRI_FORM_R_EZ.SOURCE_REDUCTION_ACT_3,V_TRI_FORM_R_EZ.EST_ANNUAL_REDUCT_3,V_TRI_FORM_R_EZ.INDUSTRY_CODE,V_TRI_FORM_R_EZ.INDUSTRY_DESCRIPTION
"56284STHRNEASTH","SOUTHERN MINNESOTA BEET SUGAR COOPERATIVE","RENVILLE","MN","56284","5","MLEBRUN@SMBSC.COM","1315214162265","7783-06-4","2015","05","100000  to  999999","Hydrogen sulfide","0","N","N","1","0","0","1","0","153465","0","0","","W19","R5","","","","","311","Food"
"97321SLMTN33992","SELMET INC","ALBANY","OR","97322","10","OPAL.FAESSLER@CPPCORP.COM","1317216583169","N511","2017","03","1000  to  9999","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","0","N","N","1","0","0","1","0","0","0","0","","W43","R6","","","","","331","Primary Metals"
"37744TRWNCSNAPP","PARKER HANNIFIN CORP","GREENEVILLE","TN","37745","4","CRAIG.SOMMERS@PARKER.COM","1322221436900","7439-96-5","2022","04","10000  to  99999","Manganese","0","N","Y","0","0","0","0","0","0","0","0","","S35","R6","","","","","333","Machinery"
"37166NTRNC1GRIZ","TENNECO BRAKING (FRMLY FEDERAL-MOGUL MOTORPARTS LLC)","SMITHVILLE","TN","37166","4","BEN.BRINK@TENNECO.COM","1317216229183","N010","2017","04","10000  to  99999","Antimony compounds","0","N","Y","0","1","0","0","0","24.3","0","0","","W49","R5","","","","","336","Transportation Equipment"
"03062TRDYN4PITT","AMPHENOL APC INC","NASHUA","NH","03062","1","KWHITCOMB@AMPHENOL-APCBT.COM","1322220697357","N420","2022","03","1000  to  9999","Lead compounds","0","N","Y","1","1","0","1","0","0","0","0","","S06","R6","","","","","334","Computers and Electronic Products"
"44004MLDDF1601W","MOLDED FIBER GLASS COMPOSITE SYSTEMS CO","ASHTABULA","OH","44004","5","JSINGER@MOLDEDFIBERGLASS.COM","1322220768826","100-42-5","2022","05","100000  to  999999","Styrene","1","N","N","0","0","0","0","0","64211","0","0","","S21","R6","","","","","326","Plastics and Rubber"
"8504WMSNDS23N48","AVIENT - MESA INDUSTRIES","PHOENIX","AZ","85043","9","DANNY.MORENO@AVIENT.COM","1319218514990","N420","2019","04","10000  to  99999","Lead compounds","0","N","Y","0","0","0","0","0","1","0","0","","W42","R5","","","","","325","Chemicals"
"72209TRNRC691IN","HILAND DAIRY","LITTLE ROCK","AR","72209","6","MFLAGG@HILANDDAIRY.COM","1316215788629","7697-37-2","2016","03","1000  to  9999","Nitric acid","0","N","N","0","0","0","0","0","0","0","0","","W14","R6","","","","","311","Food"
"30720CPTLD300CR","ROBERTS CAPITOL","DALTON","GA","30721","4","LMORGAN@QEP.COM","1315214296244","108-88-3","2015","04","10000  to  99999","Toluene","0","N","N","0","0","0","0","0","1441","0","0","","W36","R6","W21","R6","","","325","Chemicals"
"37744TRWNCSNAPP","PARKER HANNIFIN CORP","GREENEVILLE","TN","37745","4","CRAIG.SOMMERS@PARKER.COM","1315214025482","1330-20-7","2015","04","10000  to  99999","Xylene (mixed isomers)","0","N","N","0","1","0","0","0","14526","0","0","","W39","R6","","","","","333","Machinery"
"54901LKSDP450W3","LAKESIDE PLASTICS INC","OSHKOSH","WI","54902","5","MCUTTILL@LAKESIDEPLASTIS.NET","1316215091721","N420","2016","03","1000  to  9999","Lead compounds","0","N","Y","0","0","0","0","0","0","0","0","","W42","R5","","","","","325","Chemicals"
"06492TMSMC358HA","TIMES MICROWAVE SYSTEMS INC.","WALLINGFORD","CT","06492","1","ERIN.BENNETT@TIMESMICRO.COM","1321220516316","7440-50-8","2021","05","100000  to  999999","Copper","0","N","Y","0","0","0","0","0","0","0","0","","S25","R6","S33","R6","","","335","Electrical Equipment"
"32905FRRSR2210W","FAR RESEARCH INC. (DBA FAR CHEMICAL INC.)","PALM BAY","FL","32905","4","BSAUTTER@FAR-CHEMICAL.COM","1320218858951","108-10-1","2020","03","1000  to  9999","Methyl isobutyl ketone","1","N","N","0","0","0","0","0","1500","0","0","","W29","R5","","","","","325","Chemicals"
"43615CNBRR3610H","CANBERRA CORP","TOLEDO","OH","43615","5","ANTHONY.CAMPAGNA@CANBERRACORP.COM","1314212530772","N230","2014","04","10000  to  99999","Certain glycol ethers","0","N","N","0","0","0","0","0","2145","250","0","","W42","R2","","","","","325","Chemicals"
"45377LCSLD801SC","SAIA-BURGESS LLC","VANDALIA","OH","45377","5","tabitha.neth@johnsonelectric.com","1315213690225","7439-92-1","2015","02","100  to  999","Lead","1","N","Y","0","0","0","0","0","2.2","0","0","","W13","R6","W89","","","","334","Computers and Electronic Products"
"00937SSLMMLUISM","AVIATION FUEL TERMNAL","CAROLINA","PR","00979","2","grace.robles@pumaenergy.com","1315214331252","110-54-3","2015","04","10000  to  99999","n-Hexane","0","N","N","0","0","0","0","0","52.5","0","0","","W13","R6","","","","","4247","Petroleum Bulk Terminals"
"3735WSNFRD831VL","SANFORD LP LIQUID MANUFACTURING & TECHNOLOGY CENTER","MANCHESTER","TN","37355","4","ROBERT.FICKEN@NEWELLCO.COM","1324222495739","71-36-3","2024","04","10000  to  99999","n-Butyl alcohol","0","N","N","0","0","0","0","0","311","0","0","","S35","R6","","","","","325","Chemicals"
"46628BRNCR2001W","ROYAL ADHESIVES & SEALANTS","SOUTH BEND","IN","46628","5","MICHAEL.DELANEY@HBFULLER.COM","1315213999271","108-88-3","2015","05","100000  to  999999","Toluene","0","N","N","0","0","0","0","0","14988.4","0","0","","W32","R6","W19","R6","","","325","Chemicals"
"75051TXSRC417ID","TEXAS AIRCRAFT MILLING INC","GRAND PRAIRIE","TX","75051","6","DCOOK@TEXASAIRCRAFTMILLING.COM","1317215900352","108-88-3","2017","03","1000  to  9999","Toluene","0","N","N","0","0","0","0","0","1905","0","0","","W56","R1","","","","","332","Fabricated Metals"
"52627CHVRN1800S","SCOTTS CO FORT MADISON IOWA","FORT MADISON","IA","52627","7","TOM.MATTHEWS@SCOTTS.COM","1317216335137","2300-66-5","2017","04","10000  to  99999","Dimethylamine dicamba","0","N","N","0","0","0","0","0","0","0","0","","W14","R5","","","","","325","Chemicals"
"33316KRNKS1010S","KARNAK SOUTH","FORT LAUDERDALE","FL","33316","4","GKRESSLER@KARNAKCORP.COM","1321221565260","N590","2021","03","1000  to  9999","Polycyclic aromatic compounds","1","N","N","0","0","0","0","1",".0005","0","0","","S11","R6","","","","","324","Petroleum"
"8943WPPGND5PITT","PITTSBURGH PAINT CO","MCCARRAN","NV","89434","9","JGIORDANO@PPG.COM","1318216828893","N230","2018","03","1000  to  9999","Certain glycol ethers","0","N","N","0","0","0","0","0","605.3","0","0","","W67","R6","","","","","325","Chemicals"
"36105HYNDM7HYUN","HYUNDAI MOTOR MANUFACTURING ALABAMA LLC","MONTGOMERY","AL","36105","4","RBURNS@HMMAUSA.COM","1316215328636","100-41-4","2016","05","100000  to  999999","Ethylbenzene","1","N","N","0","0","0","0","0","207.498477","0","0","","W71","R5","","","","","336","Transportation Equipment"
"22602HPHDX160HO","HP HOOD LLC","WINCHESTER","VA","22602","3","SARAH.ROACH@HPHOOD.COM","1314212899049","7664-41-7","2014","05","100000  to  999999","Ammonia","0","N","N","0","0","0","0","0","103","0","0","","W13","R5","","","","","311","Food"
"06260DMNSN78HIG","DIMENSION-POLYANT INC.","PUTNAM","CT","06260","1","KENNETH.MADSEN@DIMENSION-POLYANT.COM","1322221025442","108-88-3","2022","04","10000  to  99999","Toluene","0","N","N","0","0","0","0","0","3895","0","0","","S44","R6","","","","","313","Textiles"
"08902RSQBBONESQ","E R SQUIBB & SONS LLC","NORTH BRUNSWICK","NJ","08902","2","IAN.MCCORMICK@BMS.COM","1315213956954","75-09-2","2015","04","10000  to  99999","Dichloromethane","1","N","N","0","0","0","0","0","500","0","0","","W13","R5","","","","","325","Chemicals"
"45891FDRLM150FI","FEDERAL MOGUL CORP","VAN WERT","OH","45891","5","KADE.GIBSON@TENNECO.COM","1316215276472","N450","2016","03","1000  to  9999","Manganese compounds","0","N","Y","0","0","0","0","1","0","0","0","","W33","R2","","","","","339","Miscellaneous Manufacturing"
"36105HYNDM7HYUN","HYUNDAI MOTOR MANUFACTURING ALABAMA LLC","MONTGOMERY","AL","36105","4","RBURNS@HMMAUSA.COM","1314212748305","N511","2014","04","10000  to  99999","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","0","N","N","1","0","0","1","0","0","0","0","","W13","R6","","","","","336","Transportation Equipment"
"4250WTYTTS1PINA","TOYOTETSU AMERICA INC","SOMERSET","KY","42503","4","TWILSON@TTNA.COM","1324222731806","7440-47-3","2024","05","100000  to  999999","Chromium","0","N","Y","0","0","0","0","0","0","0","0","","S21","R6","","","","","336","Transportation Equipment"
"32905FRRSR2210W","FAR RESEARCH INC. (DBA FAR CHEMICAL INC.)","PALM BAY","FL","32905","4","BSAUTTER@FAR-CHEMICAL.COM","1317216217758","108-88-3","2017","04","10000  to  99999","Toluene","0","N","N","0","0","0","0","0","1041","0","0","","W14","R5","","","","","325","Chemicals"
"53545SHRXC2001A","EVONIK INDUSTRIES","JANESVILLE","WI","53548","5","HUGO.BARBOSA@EVONIK.COM","1315214412316","77-78-1","2015","05","100000  to  999999","Dimethyl sulfate","1","N","N","0","0","0","0","0","1","0","0","","W36","R3","","","","","325","Chemicals"
"77630NVSTS355AF","INV NYLON CHEMICALS AMERICAS ORANGE SITE","ORANGE","TX","77630","6","WENDY.TURNER@INVISTA.COM","1321220450908","106-99-0","2021","06","1000000  to  9999999","1,3-Butadiene","1","N","N","0","0","0","0","0","29400","0","0","","S11","R6","","","","","325","Chemicals"
"3065WHTCHT1UNIS","HITACHI ASTEMO AMERICAS - GEORGIA FACTORY","MONROE","GA","30655","4","SANDI.SAFFOLD.XR@HITACHIASTEMO.COM","1318217419771","N495","2018","02","100  to  999","Nickel compounds","1","N","Y","0","1","0","0","0","0","0","0","","W15","R6","","","","","336","Transportation Equipment"
"85301GLBRT5310W","CORNING OPTICAL COMMUNICATIONS RF LLC","GLENDALE","AZ","85301","9","GREENLEAT@CORNING.COM","1316217802382","7440-50-8","2016","04","10000  to  99999","Copper","0","N","Y","1","0","0","1","0","10","0","0","","W52","R6","","","","","332","Fabricated Metals"
"28086CMMRC101CA","PARKER HANNIFIN - GPD","KINGS MOUNTAIN","NC","28086","4","CRAIG.SOMMERS@PARKER.COM","1324222892996","7440-47-3","2024","02","100  to  999","Chromium","0","N","Y","0","0","0","0","0","0","0","0","","S35","R6","","","","","333","Machinery"
"31907RCPLYONERU","STEPAN CO","COLUMBUS","GA","31907","4","DAVID.ROGERS@STEPAN.COM","1322220706941","107-21-1","2022","05","100000  to  999999","Ethylene glycol","0","N","N","0","0","0","0","0","0","0","0","","S41","R5","","","","","325","Chemicals"
"93727JGLLW5610O","E & J GALLO WINERY FRESNO","FRESNO","CA","93727","9","AARON.CHRISTOPHERSON@EJGALLO.COM","1319217745823","7664-41-7","2019","05","100000  to  999999","Ammonia","0","N","N","0","0","0","0","0","278","0","23149","","W58","R2","","","","","3121","Beverages"
"94553SHLLM10MOC","SHELL CHEMICAL LP - MARTINEZ CATALYST PLANT","MARTINEZ","CA","94553","9","DANIEL.MATHESON@SHELL.COM","1322221025669","108-88-3","2022","04","10000  to  99999","Toluene","0","N","N","0","0","0","0","0","3368","0","0","","S25","R6","","","","","325","Chemicals"
"65349SLTRF432WL","SLATER FABRIC FILTER-BHA GROUP INC","SLATER","MO","65349","7","DENISE.GORDON@PARKER.COM","1317216057164","N120","2017","05","100000  to  999999","Diisocyanates","0","N","N","0","0","0","0","0","217","0","0","","W64","R5","","","","","333","Machinery"
"98951PCNTR5661B","PACE INTERNATIONAL LLC","WAPATO","WA","98951","10","JOSHUA.PETERS@AGROFRESH.COM","1321219634033","122-39-4","2021","05","100000  to  999999","Diphenylamine","0","N","N","0","0","0","0","0","1","0","125","","S25","R6","","","","","325","Chemicals"
"98033WSTRN8356T","WESTERN PNEUMATIC TUBE CO LLC","KIRKLAND","WA","98033","10","CRAIG.FERY@LEGGETT.COM","1316215682117","106-94-5","2016","04","10000  to  99999","1-Bromopropane","1","N","N","0","0","0","0","0","104792","0","0","","W71","R6","","","","","336","Transportation Equipment"
"46131KYBND2525N","KYB AMERICAS CORP","FRANKLIN","IN","46131","5","MATT.BARTLEY@KYB.COM","1316214984662","N090","2016","05","100000  to  999999","Chromium compounds (except for chromite ore mined in the Transvaal Region)","0","N","Y","1","0","0","1","1","7.305","0","0","","W51","R4","","","","","336","Transportation Equipment"
"52057XDCRPSOUTH","STRYTEN MANCHESTER LLC","MANCHESTER","IA","52057","7","SHAWN.TACKETT@STRYTEN.COM","1323222043111","N420","2023","06","1000000  to  9999999","Lead compounds","0","N","Y","1","0","0","1","0","150","8","0","","S21","R6","","","","","335","Electrical Equipment"
"94538VCTRN6600S","ONCORE MANUFACTURING LLC","FREMONT","CA","94538","9","tim.daines@neotech.com","1314213042979","7439-92-1","2014","03","1000  to  9999","Lead","1","N","Y","0","0","0","0","0",".08","0","0","","W58","R3","","","","","334","Computers and Electronic Products"
"45804SPLML122SM","ISP LIMA LLC","LIMA","OH","45804","5","CCBROWN@ASHLAND.COM","1316215325616","64-18-6","2016","04","10000  to  99999","Formic acid","0","N","N","1","0","0","0","0","368","0","0","","W50","R6","","","","","325","Chemicals"
"68333FRMLNPOBOX","SMITHFIELD FRESH MEATS CORP-CRETE","CRETE","NE","68333","7","STBAUMGARTNER@SMITHFIELD.COM","1314212636587","7664-41-7","2014","05","100000  to  999999","Ammonia","0","N","N","1","0","0","1","0","12930","229","5","","W33","R6","","","","","311","Food"
"37744TRWNCSNAPP","PARKER HANNIFIN CORP","GREENEVILLE","TN","37745","4","CRAIG.SOMMERS@PARKER.COM","1319218454130","7439-96-5","2019","04","10000  to  99999","Manganese","0","N","Y","0","0","0","0","0","0","0","0","","W81","R6","","","","","333","Machinery"
"5153WSSNTP1347H","ESSENTIA PROTEIN SOLUTIONS","HARLAN","IA","51537","7","CHANCE.GODDARD@ESSENTIAPROTEINS.COM","1322220654824","7697-37-2","2022","03","1000  to  9999","Nitric acid","0","N","N","0","0","0","0","0","10","0","0","","S03","R6","","","","","311","Food"
"27804LCNCN400JE","KABA ILCO CORP","ROCKY MOUNT","NC","27801","4","RAMI.SAIDEH@DORMAKABA.COM","1320219054246","7440-66-6","2020","04","10000  to  99999","Zinc (fume or dust)","0","N","N","0","0","0","0","0","0","0","0","","W19","R5","","","","","332","Fabricated Metals"
"2870WVRTQN115VI","VERTIQUE INC","ARDEN","NC","28704","4","CHRIS.BLAND@ITWWA.COM","1314212873323","108-88-3","2014","03","1000  to  9999","Toluene","0","N","N","0","0","0","0","0","1104","0","0","","W13","R6","","","","","333","Machinery"
"5884WWHTNG11221","WHITING OIL & GAS CORP LLC - RAY GAS PLANT","RAY","ND","58849","8","ROBERT.VANBORSSUM@CHORDENERGY.COM","1323222153470","110-54-3","2023","04","10000  to  99999","n-Hexane","0","N","N","1","0","0","1","1","1764","0","0","","S44","R4","","","","","211","Natural Gas Processing"
"50595VNDSTOLDHW","VAN DIEST SUPPLY CO","WEBSTER CITY","IA","50595","7","LEE.TRASK@VDSC.COM","1321220042927","1982-69-0","2021","05","100000  to  999999","Sodium dicamba","0","N","N","0","0","0","0","0","1.11","0","0","","S25","R6","","","","","325","Chemicals"
"76118HMFDS6350B","TYSON PREPARED FOODS INC NRH","NORTH RICHLAND HILLS","TX","76180","6","TERRY.PATTON@TYSON.COM","1314212426086","7664-41-7","2014","05","100000  to  999999","Ammonia","0","N","N","0","0","0","0","0","15535","0","0","","W13","R6","","","","","311","Food"
"6306WMTCNC11JEF","ASPEQ HEATING GROUP LLC","PACIFIC","MO","63069","7","TOLMSTED@ASPEQHEATING.COM","1316215640451","133-07-3","2016","04","10000  to  99999","Folpet","0","N","N","0","0","0","0","0","191","0","0","","W14","R5","","","","","325","Chemicals"
"7992WCHMPL96PAN","CHAMPLAIN CABLE TEXAS CORP","EL PASO","TX","79927","6","MBLANCO@CHAMPCABLE.COM","1321219659986","N982","2021","03","1000  to  9999","Zinc compounds","0","N","Y","0","0","0","0","0","0","0","0","","S44","R6","","","","","335","Electrical Equipment"
"15824WNSBRCRENS","OWENS-BROCKWAY GLASS CONTAINER INC PLANT 19","BROCKPORT","PA","15823","3","JAMES.WOOD@O-I.COM","1323221651680","N420","2023","03","1000  to  9999","Lead compounds","0","N","Y","1","0","0","0","0","347.75","0","0","","S44","R2","","","","","327","Nonmetallic Mineral Product"
"4783WVCBRZ1825E","PPG BRAZIL LIQUID","BRAZIL","IN","47834","5","JNOWAK@PPG.COM","1321220420133","1330-20-7","2021","04","10000  to  99999","Xylene (mixed isomers)","0","N","N","0","0","0","0","0","978","0","0","","S23","R2","","","","","325","Chemicals"
"06483MCRBR4PROG","MICROBOARD PROCESSING INC","SEYMOUR","CT","06483","1","NRUSSO@MICROBOARD.COM","1314212823684","7439-92-1","2014","02","100  to  999","Lead","1","N","Y","0","0","0","0","0","0","0","0","","W21","R5","","","","","334","Computers and Electronic Products"
"48057HSPTR4150S","LYMTAL INTERNATIONAL,INC.","LAKE ORION","MI","48359","5","IMAD@LYMTAL.COM","1322221328077","26471-62-5","2022","04","10000  to  99999","Toluene diisocyanate (mixed isomers)","1","N","N","0","0","0","0","0","0","0","0","","S04","R2","","","","","325","Chemicals"
"32905FRRSR2210W","FAR RESEARCH INC. (DBA FAR CHEMICAL INC.)","PALM BAY","FL","32905","4","BSAUTTER@FAR-CHEMICAL.COM","1319217978042","75-09-2","2019","04","10000  to  99999","Dichloromethane","1","N","N","0","0","0","0","0","11432","0","0","","W14","R6","","","","","325","Chemicals"
"94565CRTRN2850W","SHELL CATALYSTS & TECHNOLOGIES - PITTSBURG","PITTSBURG","CA","94565","9","DANIEL.MATHESON@SHELL.COM","1321220153783","N511","2021","05","100000  to  999999","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","0","N","N","0","0","0","0","0","0","82.92","0","","S25","R6","","","","","325","Chemicals"
"54455SNNTR1000S","CRYSTAL FINISHING SYSTEMS INC - MOSINEE","MOSINEE","WI","54455","5","LEE.BERGMANN@CRYSTALFINISHING.COM","1320219343338","N511","2020","04","10000  to  99999","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","0","N","N","1","0","0","1","0","0","0","0","","W49","R6","","","","","332","Fabricated Metals"
"37379NRTNC216IG","SAINT-GOBAIN NORPRO","SODDY DAISY","TN","37379","4","TOM.HENDRICKSON@SAINT-GOBAIN.COM","1316215119443","7439-92-1","2016","02","100  to  999","Lead","1","N","Y","0","0","0","0","1","1","0","10","","W13","R5","","","","","327","Nonmetallic Mineral Product"
"27709SCMMT2601W","SCM METAL PRODUCTS INC","RESEARCH TRIANGLE PARK","NC","27709","4","RUDI.JANSEN@KYMERAINTERNATIONAL.COM","1318216764744","7439-92-1","2018","02","100  to  999","Lead","1","N","Y","0","0","0","0","1","3.06",".276","0","","W41","R6","","","","","331","Primary Metals"
"14550MRTNS45RIB","MORTON SALT","SILVER SPRINGS","NY","14550","2","DDEGROFF@MORTONSALT.COM","1316214948996","7664-93-9","2016","03","1000  to  9999","Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)","0","N","N","0","0","0","0","1","2183.8","0","0","","W58","R2","","","","","311","Food"
"15061RCCHMFRANK","BVPV STYRENICS LLC","MONACA","PA","15061","3","TIM.FORD@STYROPEK.COM","1316215492467","141-32-2","2016","04","10000  to  99999","Butyl acrylate","0","N","N","0","0","0","0","0","30.77","0","0","","W13","R2","","","","","325","Chemicals"
"00705TRCSNRD14K","TO-RICOS LTD","AIBONITO","PR","00705","2","JAVIER.SANTOS@PILGRIMS.COM","1318218523583","N511","2018","02","100  to  999","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","0","N","N","1","0","0","1","0","0","150","0","","W13","R6","","","","","311","Food"
"75006TXSFN1801S","TEXAS FINISHING CO","CARROLLTON","TX","75006","6","CBEARD@TEXASFINISHING.COM","1322220740118","108-88-3","2022","03","1000  to  9999","Toluene","0","N","N","0","0","0","0","0","1264","0","0","","S24","R3","","","","","332","Fabricated Metals"
"47274GTPRD1231A","VALEO N.A. INC.","SEYMOUR","IN","47274","5","ROBERT.STECKER@VALEO.COM","1322220965786","100-42-5","2022","03","1000  to  9999","Styrene","1","N","N","0","0","0","0","0","1641","0","0","","S25","R1","","","","","336","Transportation Equipment"
"37744TRWNCSNAPP","PARKER HANNIFIN CORP","GREENEVILLE","TN","37745","4","CRAIG.SOMMERS@PARKER.COM","1320219275967","7440-02-0","2020","04","10000  to  99999","Nickel","1","N","Y","0","0","0","0","0","0","0","0","","W81","R5","","","","","333","Machinery"
"14611RCHST2CAIR","ROCHESTER OVERNIGHT PLATING LLC","ROCHESTER","NY","14611","2","ROP@ROCHESTEROVERNIGHTPLATING.COM","1320219415003","N982","2020","03","1000  to  9999","Zinc compounds","0","N","Y","1","0","0","0","0","0","0","0","","W13","R5","","","","","332","Fabricated Metals"
"98070PCFCR10221","PACIFIC RESEARCH LABORATORIES","VASHON","WA","98070","10","CASEY@PACIIC-RESEARCH.COM","1315213903800","N458","2015","01","0  to  99","Mercury compounds","0","N","Y","0","0","0","0","0","0","0","0","","W19","R3","","","","","326","Plastics and Rubber"
"45176DLTNCONEDU","DUALITE INC","WILLIAMSBURG","OH","45176","5","KNICKELL@DUALITE.COM","1319218270066","N420","2019","01","0  to  99","Lead compounds","0","N","Y","0","0","0","0","0","0","0","0","","W53","R6","","","","","339","Miscellaneous Manufacturing"
"01527CNTYH32HOW","COUNTY HEAT TREAT LLC","MILLBURY","MA","01527","1","DPANDEY@COUNTYHEATTREAT.COM","1314212971307","7664-41-7","2014","03","1000  to  9999","Ammonia","0","N","N","0","0","0","0","0","8.84","0","0","","W13","R6","W42","R6","","","332","Fabricated Metals"
"1972WCLRWR251ED","COLOR WORKS PAINTING INC.","NEW CASTLE","DE","19720","3","SCOTT@COLORWORKSPAINTING.COM","1322220635027","7439-96-5","2022","02","100  to  999","Manganese","0","N","Y","0","1","0","1","0","0","0","0","","S44","R6","","","","","332","Fabricated Metals"
